"Código Dane departamento","Departamento","Código Dane municipio","Municipio","Grupo cultivo","Subgrupo","Cultivo","Desagregación cultivo","Año","Periodo","Área sembrada","Área cosechada","Producción","Rendimiento","Ciclo del cultivo","Estado físico del cultivo","Código del cultivo","Nombre científico del cultivo"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Agraz - mortiño","Agraz - mortiño","2019","2019","10,00","8,00","104,00","13,00","Permanente","En fresco","2040100","Vaccinium meridionale"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Agraz - mortiño","Agraz - mortiño","2020","2020","19,00","10,00","130,00","13,00","Permanente","En fresco","2040100","Vaccinium meridionale"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Agraz - mortiño","Agraz - mortiño","2021","2021","21,00","17,00","204,00","12,00","Permanente","En fresco","2040100","Vaccinium meridionale"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Agraz - mortiño","Agraz - mortiño","2022","2022","25,00","20,00","30,00","1,50","Permanente","En fresco","2040100","Vaccinium meridionale"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Arándano","Arándano","2023","2023","18,00","0,00","0,00","0,00","Permanente","En fresco","2040400","Vaccinium corymbosum"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Arándano","Arándano","2024","2024","20,00","18,00","72,00","4,00","Permanente","En fresco","2040400","Vaccinium corymbosum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2019","2019A","225,00","220,00","719,63","3,27","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2019","2019B","181,00","172,00","562,62","3,27","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2020","2020A","225,00","220,00","719,63","3,27","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2020","2020B","181,00","172,00","562,62","3,27","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2021","2021A","220,00","208,00","641,50","3,08","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2021","2021B","200,00","200,00","654,21","3,27","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2022","2022A","160,00","150,00","414,00","2,76","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2022","2022B","10,00","10,00","27,00","2,70","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2023","2023A","180,00","180,00","462,62","2,57","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2023","2023B","9,00","9,00","10,51","1,17","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2024","2024A","100,00","0,00","0,00","0,00","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Arveja","Arveja","2024","2024B","10,00","110,00","128,50","1,17","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25183","Chocontá","Cereales","Cereales","Avena","Avena","2019","2019A","550,00","550,00","2.475,00","4,50","Transitorio","En fresco","1010200","Avena sativa"
"25","Cundinamarca","25183","Chocontá","Cereales","Cereales","Avena","Avena","2019","2019B","535,00","528,00","2.217,60","4,20","Transitorio","En fresco","1010200","Avena sativa"
"25","Cundinamarca","25183","Chocontá","Cereales","Cereales","Avena","Avena","2020","2020A","550,00","550,00","1.650,00","3,00","Transitorio","En fresco","1010200","Avena sativa"
"25","Cundinamarca","25183","Chocontá","Cereales","Cereales","Avena","Avena","2020","2020B","535,00","528,00","1.584,00","3,00","Transitorio","En fresco","1010200","Avena sativa"
"25","Cundinamarca","25183","Chocontá","Cereales","Cereales","Avena","Avena","2021","2021A","420,00","400,00","1.200,00","3,00","Transitorio","En fresco","1010200","Avena sativa"
"25","Cundinamarca","25183","Chocontá","Cereales","Cereales","Avena","Avena","2021","2021B","400,00","400,00","1.200,00","3,00","Transitorio","En fresco","1010200","Avena sativa"
"25","Cundinamarca","25183","Chocontá","Cereales","Cereales","Avena","Avena","2022","2022A","360,00","330,00","792,00","2,40","Transitorio","En fresco","1010200","Avena sativa"
"25","Cundinamarca","25183","Chocontá","Cereales","Cereales","Avena","Avena","2022","2022B","100,00","100,00","240,00","2,40","Transitorio","En fresco","1010200","Avena sativa"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2022","2022B","4,00","4,00","160,00","40,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2023","2023B","5,00","5,00","200,00","40,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2024","2024B","5,00","5,00","200,00","40,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Fresa","Fresa","2019","2019","169,50","133,50","7.721,00","57,84","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Fresa","Fresa","2020","2020","179,50","143,50","8.265,60","57,60","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Fresa","Fresa","2021","2021","192,50","129,50","8.029,00","62,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Fresa","Fresa","2022","2022","189,50","129,50","4.662,00","36,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Fresa","Fresa","2023","2023","149,50","99,50","2.288,50","23,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25183","Chocontá","Frutales","Demás frutales","Fresa","Fresa","2024","2024","120,00","120,00","2.400,00","20,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2019","2019A","81,00","76,00","218,58","2,88","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2019","2019B","18,00","16,00","42,48","2,66","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2020","2020A","69,00","60,00","146,02","2,43","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2020","2020B","18,00","16,00","42,48","2,66","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2021","2021A","63,00","58,00","120,62","2,08","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2021","2021B","18,00","18,00","39,82","2,21","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2022","2022A","50,00","13,00","45,50","3,50","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2022","2022B","10,00","50,00","175,00","3,50","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2023","2023A","55,00","10,00","24,34","2,43","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2023","2023B","12,00","55,00","73,01","1,33","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2024","2024A","55,00","12,00","29,20","2,43","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Leguminosas","Leguminosas","Haba","Haba","2024","2024B","15,00","15,00","19,91","1,33","Transitorio","Grano seco","1060500","Vicia faba"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2019","2019A","150,00","143,00","1.859,00","13,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2019","2019B","154,00","147,00","2.352,00","16,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2020","2020A","150,00","143,00","1.859,00","13,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2020","2020B","154,00","147,00","2.352,00","16,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2021","2021A","120,00","118,00","1.416,00","12,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2021","2021B","19,00","19,00","342,00","18,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2022","2022A","60,00","58,00","1.102,00","19,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2022","2022B","10,00","10,00","190,00","19,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2023","2023A","50,00","50,00","950,00","19,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2023","2023B","12,00","12,00","180,00","15,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2024","2024A","50,00","0,00","0,00","0,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2024","2024B","10,00","60,00","900,00","15,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2019","2019A","2.149,00","2.019,00","60.570,00","30,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2019","2019B","2.642,00","2.560,00","76.800,00","30,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2020","2020A","1.505,00","1.500,00","42.000,00","28,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2020","2020B","681,00","681,00","19.068,00","28,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2021","2021A","1.540,00","1.527,00","42.603,30","27,90","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2021","2021B","681,00","681,00","25.197,00","37,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2022","2022A","1.170,00","980,00","29.400,00","30,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2022","2022B","500,00","500,00","15.000,00","30,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2023","2023A","1.200,00","700,00","21.000,00","30,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2023","2023B","550,00","500,00","12.500,00","25,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2024","2024A","1.000,00","500,00","15.000,00","30,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2024","2024B","500,00","500,00","12.500,00","25,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2019","2019A","30,00","24,00","600,00","25,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2019","2019B","10,00","9,00","252,00","28,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2020","2020A","35,00","32,00","800,00","25,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2020","2020B","10,00","9,00","252,00","28,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2021","2021A","33,00","33,00","808,50","24,50","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2021","2021B","15,00","15,00","390,00","26,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2022","2022A","32,00","26,00","717,60","27,60","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2022","2022B","15,00","12,00","331,20","27,60","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2023","2023A","30,00","30,00","780,00","26,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2023","2023B","18,00","18,00","540,00","30,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2024","2024A","20,00","0,00","0,00","0,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25183","Chocontá","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2024","2024B","15,00","25,00","750,00","30,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2019","2019A","2,00","2,00","32,00","16,00","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2019","2019B","8,00","8,00","128,00","16,00","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2020","2020A","2,50","2,50","32,00","12,80","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2020","2020B","6,00","6,00","90,00","15,00","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2021","2021A","2,40","2,40","26,40","11,00","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2021","2021B","6,20","6,10","73,20","12,00","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2022","2022A","2,40","6,00","76,80","12,80","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2022","2022B","6,40","6,40","76,80","12,00","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2023","2023A","3,00","3,00","28,50","9,50","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2023","2023B","7,00","7,00","66,50","9,50","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2024","2024A","2,90","2,90","40,02","13,80","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de fruto","Ahuyama","Ahuyama","2024","2024B","8,00","8,00","76,00","9,50","Transitorio","En fresco","1050200","Cucurbita maxima"
"25","Cundinamarca","25426","Machetá","Frutales","Demás frutales","Arándano","Arándano","2020","2020","1,00","0,00","0,00","0,00","Permanente","En fresco","2040400","Vaccinium corymbosum"
"25","Cundinamarca","25426","Machetá","Frutales","Demás frutales","Arándano","Arándano","2021","2021","1,18","0,98","6,86","7,00","Permanente","En fresco","2040400","Vaccinium corymbosum"
"25","Cundinamarca","25426","Machetá","Frutales","Demás frutales","Arándano","Arándano","2022","2022","1,18","1,18","8,26","7,00","Permanente","En fresco","2040400","Vaccinium corymbosum"
"25","Cundinamarca","25426","Machetá","Frutales","Demás frutales","Arándano","Arándano","2023","2023","2,18","1,18","11,80","10,00","Permanente","En fresco","2040400","Vaccinium corymbosum"
"25","Cundinamarca","25426","Machetá","Frutales","Demás frutales","Arándano","Arándano","2024","2024","2,18","2,18","21,80","10,00","Permanente","En fresco","2040400","Vaccinium corymbosum"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2019","2019A","2,00","2,00","16,00","8,00","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2019","2019B","2,00","2,00","16,00","8,00","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2020","2020A","1,80","1,80","14,00","7,78","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2020","2020B","2,00","2,00","16,00","8,00","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2021","2021A","1,68","1,63","13,04","8,00","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2021","2021B","2,10","1,80","14,40","8,00","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2022","2022A","1,50","1,80","14,40","8,00","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2022","2022B","2,20","2,10","16,80","8,00","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2023","2023A","1,50","1,50","29,70","19,80","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2023","2023B","2,20","2,20","43,56","19,80","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2024","2024A","1,70","1,70","21,59","12,70","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Raíces y tubérculos","Raíces y tubérculos","Arracacha","Arracacha","2024","2024B","1,70","2,20","43,56","19,80","Transitorio","En fresco","1080200","Arracacia xanthorrhiza"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2019","2019A","10,00","10,00","14,95","1,50","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2019","2019B","10,00","10,00","14,95","1,50","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2020","2020A","12,00","10,00","7,01","0,70","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2020","2020B","6,00","6,00","4,21","0,70","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2021","2021A","9,80","8,00","5,60","0,70","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2021","2021B","6,40","5,90","4,13","0,70","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2022","2022A","9,80","6,30","2,06","0,33","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2022","2022B","6,00","9,60","3,14","0,33","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2023","2023A","10,00","10,00","7,01","0,70","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2023","2023B","5,00","11,00","7,71","0,70","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2024","2024A","6,00","6,00","12,06","2,01","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Leguminosas","Leguminosas","Arveja","Arveja","2024","2024B","6,00","5,60","3,93","0,70","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Café","Café","2019","2019","118,00","114,00","125,00","1,10","Permanente","Pergamino o seco de trilla","2030300","Coffea arabica"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Café","Café","2020","2020","120,00","118,00","59,50","0,50","Permanente","Pergamino o seco de trilla","2030300","Coffea arabica"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Café","Café","2021","2021","115,87","109,87","80,21","0,73","Permanente","Pergamino o seco de trilla","2030300","Coffea arabica"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Café","Café","2022","2022","119,08","108,49","61,24","0,56","Permanente","Pergamino o seco de trilla","2030300","Coffea arabica"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Café","Café","2023","2023","122,98","110,56","102,39","0,93","Permanente","Pergamino o seco de trilla","2030300","Coffea arabica"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Café","Café","2024","2024","117,65","107,95","124,26","1,15","Permanente","Pergamino o seco de trilla","2030300","Coffea arabica"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Caña","Caña panelera","2019","2019","49,00","42,00","5.460,00","130,00","Permanente","Caña o verde","2030402","Saccharum officinarum"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Caña","Caña panelera","2020","2020","41,00","41,00","5.000,00","121,95","Permanente","Caña o verde","2030402","Saccharum officinarum"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Caña","Caña panelera","2021","2021","43,00","37,00","2.960,00","80,00","Permanente","Caña o verde","2030402","Saccharum officinarum"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Caña","Caña panelera","2022","2022","43,00","43,00","3.440,00","80,00","Permanente","Caña o verde","2030402","Saccharum officinarum"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Caña","Caña panelera","2023","2023","43,00","42,00","2.436,00","58,00","Permanente","Caña o verde","2030402","Saccharum officinarum"
"25","Cundinamarca","25426","Machetá","Cultivos tropicales tradicionales","Cultivos tropicales tradicionales","Caña","Caña panelera","2024","2024","43,00","43,00","249,40","5,80","Permanente","Caña o verde","2030402","Saccharum officinarum"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2019","2019A","180,00","180,00","4.140,00","23,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2019","2019B","180,00","180,00","4.140,00","23,00","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2020","2020A","190,00","190,00","4.300,00","22,63","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2020","2020B","180,00","180,00","4.200,00","23,33","Transitorio","En fresco","1051100","Allium cepa"
"25","Cundinamarca","25426","Machetá","Hortalizas","Hortalizas de raíz","Cebolla de bulbo","Cebolla de bulbo","2021","2021A","171,60","170,00","3.740,00","22,00","Transitorio","En fresco","1051100","Allium cepa"
